dataset,trial,seed,time_train,time_test,energy_train,energy_test,accuracy,precision,recall,fpr,f1_score,auc,accuracy@5FPR,precision@5FPR,recall@5FPR,fpr@5FPR,f1_score@5FPR,fpr_ratio_age,fpr_ratio_income,fpr_ratio_employment
Variant III,89,366137,644.0635168552399,8.637995719909668,110830.696,1522.673,0.9572064616505015,0.10417953469219683,0.3815987933634992,0.036406995230524646,0.16367459162218986,0.6725958990664873,0.9572064616505015,0.10417953469219683,0.3815987933634992,0.036406995230524646,0.16367459162218986,0.9892425138999437,0.9890647630477816,0.9550615252039651
Variant IV,89,366137,641.6215934753418,8.972036838531494,111937.724,1570.783,0.9436798636168029,0.08397236352592817,0.41704374057315236,0.05047694753577107,0.13979649876761677,0.6832833965186906,0.9890264490714687,0,0.0,0.0,0,0,0,0
Variant V,89,366137,654.1431753635406,9.138252258300781,114206.242,1596.096,0.9483473468171737,0.09929078014184398,0.4592760180995475,0.04622625721696929,0.163281721294993,0.706524880441289,0.9483473468171737,0.09929078014184398,0.4592760180995475,0.04622625721696929,0.163281721294993,0.9928644947788342,0.9722428540660111,0.9805834654248247
Base,90,449596,679.7304263114929,7.54365873336792,118364.333,1297.799,0.9811375974947686,0.23284710967044842,0.14975677553856845,0.007025077547951101,0.18227955170226262,0.5713658489953086,0.9811375974947686,0.23284710967044842,0.14975677553856845,0.007025077547951101,0.18227955170226262,0.9600047398301208,0.9809422937901024,0.9959334322242454
Variant I,90,449596,679.032089471817,7.657342433929443,118625.179,1328.859,0.9648797619628311,0.15600127347978351,0.3405142460041696,0.02623038410543605,0.21397379912663755,0.6571419309493668,0.9648797619628311,0.15600127347978351,0.3405142460041696,0.02623038410543605,0.21397379912663755,0.8925637588051653,0.9800788415528242,0.9776458860848598
Variant II,90,449596,675.6588454246521,7.671444892883301,118314.584,1381.617,0.9605141212623775,0.15454906634882798,0.40548992355802643,0.03158332178972157,0.22379902195800172,0.6869533008841525,0.9605141212623775,0.15454906634882798,0.40548992355802643,0.03158332178972157,0.22379902195800172,0.9757985970210757,0.9562041627778126,0.9850365730733779
Variant III,90,449596,648.877436876297,8.98605990409851,111817.372,1615.479,0.9582202323810785,0.10520733906034574,0.3740573152337858,0.035298301397372604,0.16422481582650442,0.6693795069182066,0.9582202323810785,0.10520733906034574,0.3740573152337858,0.035298301397372604,0.16422481582650442,0.9901741242362437,0.9575315792283461,0.9735847227442148
Variant IV,90,449596,644.7792627811432,8.855072259902954,112464.803,1552.9,0.9577030024164984,0.09708324462422824,0.3438914027149321,0.03548657016149276,0.15141955835962145,0.6542024162767197,0.9577030024164984,0.09708324462422824,0.3438914027149321,0.03548657016149276,0.15141955835962145,0.9987183577411147,0.9983975129160159,0.9920716770492746
Variant V,90,449596,647.9873979091644,8.90570878982544,112572.507,1479.11,0.9586795325896256,0.10705100728675525,0.3766968325791855,0.03486319136473935,0.1667222963951936,0.6709168206072231,0.9586795325896256,0.10705100728675525,0.3766968325791855,0.03486319136473935,0.1667222963951936,0.9954904588035752,0.9769018610267312,0.9958427314180569
Base,91,586917,675.3242700099945,7.441454887390137,118437.288,1361.213,0.9393398403012522,0.1173126201153107,0.5090340514246005,0.05453340127539788,0.1906807236756475,0.7272503250746013,0.9859617288828404,0,0.0,0.0,0,0,0,0
Variant I,91,586917,676.1021044254303,7.653099775314331,118158.71,1348.678,0.982542315009024,0.2594371997254633,0.13134120917303682,0.005338095897730196,0.17439446366782008,0.5630015566376533,0.982542315009024,0.2594371997254633,0.13134120917303682,0.005338095897730196,0.17439446366782008,0.9472443884330195,0.9985160756725456,0.9952235842239425
Variant II,91,586917,676.9202270507812,7.631835460662842,118647.698,1327.649,0.9691917467440613,0.18790849673202614,0.3596247394023627,0.022129103753982547,0.24683997138087288,0.66874781782419,0.9691917467440613,0.18790849673202614,0.3596247394023627,0.022129103753982547,0.24683997138087288,0.9597915145914389,0.9649361229880046,0.9601480958979886
Variant III,91,586917,647.708123922348,8.98275637626648,112459.434,1573.097,0.9592919328676884,0.10620341955282771,0.36538461538461536,0.03411848380888628,0.16457201086956522,0.6656330657878645,0.9592919328676884,0.10620341955282771,0.36538461538461536,0.03411848380888628,0.16457201086956522,0.9981738571228281,0.9460128795972179,0.9597895175356743
Variant IV,91,586917,643.492672920227,8.988149881362915,111736.406,1595.267,0.9888485219636532,0.22784810126582278,0.006787330316742082,0.00025520876914065767,0.013181984621017943,0.5032660607738006,0.9888485219636532,0.22784810126582278,0.006787330316742082,0.00025520876914065767,0.013181984621017943,0.7580026276131226,0.9276636573187997,0.5784034588210482
Variant V,91,586917,648.3592188358307,9.124946117401123,112574.184,1574.971,0.9541858386573537,0.10162755488266464,0.40497737556561086,0.03972052547903941,0.16248108925869895,0.6826284250432857,0.9541858386573537,0.10162755488266464,0.40497737556561086,0.03972052547903941,0.16248108925869895,0.9985592097561518,0.9825507562821594,0.9813183787540385
